Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,166.679993,168.190002,164.449997,165.039993,159.361603,98254900
2020-01-27,161.149994,174.050003,160.199997,170.229996,164.373032,179472700
2020-02-03,170.429993,185.630005,170.399994,183.889999,177.563034,167007100
2020-02-10,183.580002,190.699997,181.850006,185.350006,178.972839,194512400
2020-02-17,185.610001,188.179993,177.250000,178.589996,172.445389,143224700
2020-02-24,167.770004,174.839996,152.000000,162.009995,156.863129,382778100
2020-03-02,165.309998,175.000000,156.000000,161.570007,156.437119,313160600
2020-03-09,151.000000,161.910004,138.580002,158.830002,153.784149,378099100
2020-03-16,140.000000,150.149994,135.000000,137.350006,132.986557,421347800
2020-03-23,137.009995,156.660004,132.520004,149.699997,144.944199,358740500
2020-03-30,152.440002,164.779999,150.009995,153.830002,148.942993,290191400
2020-04-06,160.320007,170.000000,157.580002,165.139999,159.893707,229584000
2020-04-13,164.350006,180.000000,162.300003,178.600006,172.926102,238965600
2020-04-20,176.630005,178.750000,166.110001,174.550003,169.004761,194561900
2020-04-27,176.589996,180.399994,169.389999,174.570007,169.024124,212120100
2020-05-04,174.490005,185.000000,173.800003,184.679993,178.812927,158545200
2020-05-11,183.149994,187.509995,175.679993,183.160004,177.341232,196126700
2020-05-18,185.750000,186.669998,182.539993,183.509995,177.680084,143271300
2020-05-25,186.339996,186.500000,176.600006,183.250000,177.922501,151531300
2020-06-01,182.539993,187.729996,181.350006,187.199997,181.757706,149383400
2020-06-08,185.940002,198.520004,184.440002,187.740005,182.281982,203096100
2020-06-15,184.580002,199.289993,184.009995,195.149994,189.476563,168517400
2020-06-22,195.789993,203.949997,194.880005,196.330002,190.622269,182956600
2020-06-29,195.779999,208.020004,193.550003,206.259995,200.263580,122388900
2020-07-06,208.830002,216.380005,207.990005,213.669998,207.458160,158397600
2020-07-13,214.479996,215.800003,201.389999,202.880005,196.981873,169482800
2020-07-20,205.000000,213.940002,197.509995,201.300003,195.447769,231764900
2020-07-27,201.470001,205.100006,199.009995,205.009995,199.049911,149168500
2020-08-03,211.520004,217.639999,210.309998,212.479996,206.302734,217546700
2020-08-10,211.669998,211.880005,203.139999,208.899994,202.826813,141723900
2020-08-17,209.600006,216.250000,208.910004,213.020004,206.827026,132379400
2020-08-24,214.789993,231.149994,212.429993,228.910004,222.792358,171999700
2020-08-31,227.000000,232.860001,205.190002,214.250000,208.524155,206644900
2020-09-07,206.500000,214.839996,201.240005,204.029999,198.577271,167684900
2020-09-14,204.240005,210.649994,196.250000,200.389999,195.034531,167764400
2020-09-21,197.190002,209.039993,196.380005,207.820007,202.265976,164800400
2020-09-28,210.880005,213.990005,205.539993,206.190002,200.679550,150369100
2020-10-05,207.220001,215.860001,204.820007,215.809998,210.042450,121950800
2020-10-12,218.789993,225.210007,216.009995,219.660004,213.789566,141624900
2020-10-19,220.419998,222.300003,211.699997,216.229996,210.451233,114335300
2020-10-26,213.850006,216.339996,199.619995,202.470001,197.058960,193393800
2020-11-02,204.289993,224.360001,200.119995,223.720001,217.741058,161978000
2020-11-09,224.440002,228.119995,209.720001,216.509995,210.723724,158095900
2020-11-16,214.869995,217.740005,209.929993,210.389999,204.767273,125116000
2020-11-23,210.949997,216.270004,208.160004,215.229996,210.026367,95188300
2020-11-30,214.100006,217.320007,210.839996,214.360001,209.177414,137480700
2020-12-07,214.369995,216.949997,209.110001,213.259995,208.103973,138057400
2020-12-14,213.100006,220.889999,212.240005,218.589996,213.305130,186693000
2020-12-21,217.550003,225.630005,217.279999,222.750000,217.364563,89044300
2020-12-28,224.449997,227.179993,219.679993,222.419998,217.042542,76551100
2021-01-04,222.529999,223.000000,211.940002,219.619995,214.310211,147534500
2021-01-11,218.470001,218.910004,212.029999,212.649994,207.508713,127595000
2021-01-18,213.750000,230.070007,212.630005,225.949997,220.487167,129140300
2021-01-25,229.119995,242.639999,224.220001,231.960007,226.351913,243806600
2021-02-01,235.059998,245.089996,232.429993,242.199997,236.344315,129739500
2021-02-08,243.149994,245.919998,240.809998,244.990005,239.066879,100275800
2021-02-15,245.029999,246.130005,240.179993,240.970001,235.144043,90570200
2021-02-22,237.419998,237.929993,227.880005,232.380005,227.284027,170376700
2021-03-01,235.899994,237.470001,224.259995,231.600006,226.521118,168766600
2021-03-08,231.369995,239.169998,227.130005,235.750000,230.580124,150656000
2021-03-15,234.960007,240.059998,229.350006,230.350006,225.298538,164952900
2021-03-22,230.270004,241.050003,230.139999,236.479996,231.294067,146927300
2021-03-29,236.589996,242.839996,231.100006,242.350006,237.035400,123981000
2021-04-05,242.759995,255.990005,242.699997,255.850006,250.239334,130514300
2021-04-12,254.710007,261.000000,254.619995,260.739990,255.022156,124563200
2021-04-19,260.190002,261.779999,255.639999,261.149994,255.423050,114031400
2021-04-26,261.660004,263.190002,249.000000,252.179993,246.649780,169214700
2021-05-03,253.399994,254.350006,244.690002,252.460007,246.923676,127808000
2021-05-10,250.869995,251.729996,238.070007,248.149994,242.708176,153151300
2021-05-17,246.550003,248.330002,238.600006,245.169998,239.793533,114541800
2021-05-24,247.789993,252.940002,247.509995,249.679993,244.768524,99583800
2021-05-31,251.229996,251.649994,243.000000,250.789993,245.856659,93208800
2021-06-07,249.979996,258.489990,249.809998,257.890015,252.817017,107035100
2021-06-14,257.899994,262.299988,254.419998,259.429993,254.326721,129177100
2021-06-21,259.820007,267.850006,257.920013,265.019989,259.806763,117966900
2021-06-28,266.190002,278.000000,265.910004,277.649994,272.188293,104367600
2021-07-05,278.029999,280.690002,274.299988,277.940002,272.472626,103360900
2021-07-12,279.160004,284.100006,276.579987,280.750000,275.227356,116956500
2021-07-19,278.929993,289.989990,274.450012,289.670013,283.971863,129711800
2021-07-26,289.000000,290.149994,282.950012,284.910004,279.305511,129460200
2021-08-02,286.359985,289.630005,283.739990,289.459991,283.765991,80827200
2021-08-09,289.750000,292.899994,285.200012,292.850006,287.089264,81500400
2021-08-16,293.190002,305.839996,288.640015,304.359985,298.372894,135064000
2021-08-23,303.250000,305.649994,296.829987,299.720001,294.386627,101283900
2021-08-30,301.119995,305.190002,300.179993,301.140015,295.781433,92650700
2021-09-06,301.010010,302.140015,295.380005,295.709991,290.447968,71787600
2021-09-13,297.549988,305.320007,294.079987,299.869995,294.534027,134785900
2021-09-20,296.329987,300.899994,289.519989,299.350006,294.023224,120872700
2021-09-27,296.140015,296.470001,281.290009,289.100006,283.955658,155541500
2021-10-04,287.399994,296.640015,280.250000,294.850006,289.603363,122462500
2021-10-11,292.920013,304.450012,292.350006,304.209991,298.796692,113336700
2021-10-18,303.570007,311.089996,302.690002,309.160004,303.658691,91315900
2021-10-25,309.359985,332.000000,306.459991,331.619995,325.718994,159314400
2021-11-01,331.359985,338.790009,326.369995,336.059998,330.079956,121622700
2021-11-08,337.299988,338.720001,329.920013,336.720001,330.728271,108386100
2021-11-15,337.540009,345.100006,334.029999,343.109985,337.004547,101090100
2021-11-22,344.619995,349.670013,328.119995,329.679993,324.405945,107337200
2021-11-29,334.940002,339.279999,318.029999,323.010010,317.842682,177332000
2021-12-06,323.950012,343.000000,319.230011,342.540009,337.060272,146125400
2021-12-13,340.679993,343.790009,317.250000,323.799988,318.620056,191504300
2021-12-20,320.049988,336.390015,317.570007,334.690002,329.335815,97516400
2021-12-27,335.459991,344.299988,335.429993,336.320007,330.939728,84645800
2022-01-03,335.350006,338.000000,310.089996,314.040009,309.016205,173959800
2022-01-10,309.489990,323.410004,303.750000,310.200012,305.237640,193260900
2022-01-17,304.070007,313.910004,295.609985,296.029999,291.294250,181632200
2022-01-24,292.200012,308.500000,276.049988,308.260010,303.328644,352234000
2022-01-31,308.950012,315.119995,299.959991,305.940002,301.045807,202857400
2022-02-07,306.170013,311.929993,294.220001,295.040009,290.320129,176801000
2022-02-14,293.769989,300.869995,286.309998,287.929993,283.323822,160125500
2022-02-21,285.000000,297.630005,271.519989,297.309998,293.158691,169083700
2022-02-28,294.309998,303.130005,287.170013,289.859985,285.812744,157389300
2022-03-07,288.529999,289.690002,270.000000,280.070007,276.159454,184358500
2022-03-14,280.339996,301.000000,275.820007,300.429993,296.235199,176939300
2022-03-21,298.890015,305.500000,294.899994,303.679993,299.439789,128717300
2022-03-28,304.329987,315.950012,304.329987,309.420013,305.099640,148667800
2022-04-04,310.089996,315.109985,296.279999,296.970001,292.823486,143329800
2022-04-11,291.790009,292.609985,279.320007,279.829987,275.922760,115664800
2022-04-18,278.910004,293.299988,273.380005,274.029999,270.203766,124842800
2022-04-25,273.290009,290.980011,270.000000,277.519989,273.645081,216395500
2022-05-02,277.709991,290.880005,271.269989,274.730011,270.894043,175769700
2022-05-09,270.059998,273.750000,250.020004,261.119995,257.474030,221997200
2022-05-16,259.959991,268.329987,246.440002,252.559998,249.033569,164627300
2022-05-23,255.490005,273.339996,253.429993,273.239990,270.052307,142680100
2022-05-30,272.529999,277.690002,261.600006,270.019989,266.869873,135187100
2022-06-06,272.059998,274.179993,252.529999,252.990005,250.038574,120495800
2022-06-13,245.110001,255.300003,241.509995,247.649994,244.760864,184153000
2022-06-20,250.259995,267.980011,249.509995,267.700012,264.576965,115652800
2022-06-27,268.209991,268.299988,252.899994,259.579987,256.551666,126549000
2022-07-04,256.160004,269.059998,254.740005,267.660004,264.537415,87284100
2022-07-11,265.649994,266.529999,245.940002,256.720001,253.725052,139698000
2022-07-18,259.750000,265.329987,253.300003,260.359985,257.322571,113061900
2022-07-25,261.000000,282.000000,249.570007,280.739990,277.464783,172010100
2022-08-01,277.820007,283.799988,272.380005,282.910004,279.609528,102686000
2022-08-08,284.049988,291.910004,277.609985,291.910004,288.504517,109517800
2022-08-15,291.000000,294.179993,285.559998,286.149994,282.811707,92198200
2022-08-22,282.079987,282.459991,267.980011,268.089996,265.524811,104858200
2022-08-29,265.850006,267.399994,254.470001,256.059998,253.609924,114016200
2022-09-05,256.200012,265.230011,251.940002,264.459991,261.929504,87859500
2022-09-12,265.779999,267.450012,242.059998,244.740005,242.398254,147336700
2022-09-19,242.470001,247.660004,235.199997,237.919998,235.643478,147350000
2022-09-26,237.050003,242.330002,232.729996,232.899994,230.671524,146921600
2022-10-03,235.410004,250.580002,233.169998,234.240005,231.998718,142125400
2022-10-10,233.050003,237.240005,219.130005,228.559998,226.373047,154871900
2022-10-17,235.820007,243.929993,234.289993,242.119995,239.803314,122568300
2022-10-24,243.759995,251.039993,225.779999,235.869995,233.613113,223302200
2022-10-31,233.759995,235.740005,213.429993,221.389999,219.271652,170779600
2022-11-07,221.990005,247.990005,221.279999,247.110001,244.745560,170431600
2022-11-14,241.990005,247.000000,237.630005,241.220001,238.911926,137343700
2022-11-21,241.429993,248.699997,240.710007,247.490005,245.812714,74769700
2022-11-28,246.080002,256.119995,238.210007,255.020004,253.291702,137898700
2022-12-05,252.009995,253.820007,242.210007,245.419998,243.756760,109602000
2022-12-12,247.449997,263.920013,243.509995,244.690002,243.031708,229935300
2022-12-19,244.860001,245.619995,233.869995,238.729996,237.112076,128396500
2022-12-26,238.699997,241.919998,234.169998,239.820007,238.194702,75854900
2023-01-02,243.080002,245.750000,219.350006,224.929993,223.405594,159562600
2023-01-09,226.449997,239.899994,226.410004,239.229996,237.608704,131675800
2023-01-16,237.970001,242.380005,230.679993,240.220001,238.591995,123872800
2023-01-23,241.100006,249.830002,230.899994,248.160004,246.478195,198648400
2023-01-30,244.509995,264.690002,242.199997,258.350006,256.599121,152686100
2023-02-06,257.440002,276.760010,254.779999,263.100006,261.316925,196239000
2023-02-13,267.640015,274.970001,256.000000,258.059998,256.311066,170204900
2023-02-20,254.479996,256.839996,248.100006,249.220001,248.150986,105098500
2023-02-27,252.460007,255.619995,245.610001,255.289993,254.194946,126814600
2023-03-06,256.429993,260.119995,247.600006,248.589996,247.523682,117910500
2023-03-13,247.399994,283.329987,245.729996,279.429993,278.231415,237284200
2023-03-20,276.980011,281.059998,269.519989,280.570007,279.366516,177681500
2023-03-27,280.500000,289.269989,272.049988,288.299988,287.063354,131625200
2023-04-03,286.519989,292.079987,282.029999,291.600006,290.349182,102542700
2023-04-10,289.209991,289.899994,281.640015,286.140015,284.912628,122993600
2023-04-17,289.929993,291.760010,283.059998,285.760010,284.534271,106069100
2023-04-24,282.089996,308.929993,275.369995,307.260010,305.942047,219891700
2023-05-01,306.970001,311.970001,303.399994,310.649994,309.317505,120760400
2023-05-08,310.130005,313.000000,306.089996,308.970001,307.644714,124175700
2023-05-15,309.100006,319.040009,307.589996,318.339996,316.974487,122187300
2023-05-22,318.600006,333.399994,312.609985,332.890015,332.186707,158230100
2023-05-29,335.230011,337.500000,324.720001,335.399994,334.691376,128091600
2023-06-05,335.220001,338.559998,322.500000,326.790009,326.099579,128213000
2023-06-12,328.579987,351.470001,325.160004,342.329987,341.606720,158648100
2023-06-19,339.309998,342.079987,332.070007,335.019989,334.312164,98134700
2023-06-26,333.720001,342.730011,328.489990,340.540009,339.820526,109955000
2023-07-03,339.190002,342.989990,334.730011,337.220001,336.507538,80027600
2023-07-10,334.600006,351.429993,327.000000,345.239990,344.510590,138354300
2023-07-17,345.679993,366.779999,339.829987,343.769989,343.043701,228116800
2023-07-24,345.850006,351.890015,329.049988,338.369995,337.655090,194819700
2023-07-31,336.920013,338.540009,325.950012,327.779999,327.087494,113500600
2023-08-07,328.369995,331.109985,319.209991,321.010010,320.331787,106898700
2023-08-14,321.390015,325.089996,311.549988,316.480011,315.811371,102503300
2023-08-21,317.929993,332.980011,317.040009,322.980011,322.980011,106273900
2023-08-28,325.660004,331.989990,321.720001,328.660004,328.660004,90657400
2023-09-04,329.000000,336.160004,328.660004,334.269989,334.269989,74000800
2023-09-11,337.239990,340.859985,329.649994,330.220001,330.220001,108627100
2023-09-18,327.799988,330.399994,315.000000,317.010010,317.010010,111754000
2023-09-25,316.589996,319.470001,309.450012,315.750000,315.750000,107367600
2023-10-02,316.279999,329.190002,311.209991,327.260010,327.260010,104934700
2023-10-09,324.750000,333.630005,323.179993,331.160004,331.160004,79824600
